Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SPB","SPECTRUM BRANDS HOLDINGS INC","Equity","0.01","55.96","30,172.00","1,688,425.12","1,688,425.12","Consumer Staples","BDRYFB1","US84790A1051","New York Stock Exchange Inc."
"CFX","COLFAX CORP","Equity","0.01","26.69","62,963.00","1,680,482.47","1,680,482.47","Industrials","B2RB4W9","US1940141062","New York Stock Exchange Inc."
"MORN","MORNINGSTAR INC","Equity","0.01","127.22","13,169.00","1,675,360.18","1,675,360.18","Financials","B081VR8","US6177001095","NASDAQ"
"SLGN","SILGAN HOLDINGS INC","Equity","0.01","28.73","57,995.00","1,666,196.35","1,666,196.35","Materials","2809324","US8270481091","NASDAQ"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Equity","0.01","89.40","18,572.00","1,660,336.80","1,660,336.80","Communication","BRTLBY3","US5303071071","NASDAQ"
"RRC","RANGE RESOURCES CORP","Equity","0.01","10.83","151,676.00","1,642,651.08","1,642,651.08","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"CDEV","CENTENNIAL RESOURCE DEVELOPMENT IN","Equity","0.01","12.35","131,935.00","1,629,397.25","1,629,397.25","Energy","BYM4Z79","US15136A1025","NASDAQ"
"JWA","JOHN WILEY AND SONS INC CLASS A","Equity","0.01","51.97","30,965.00","1,609,251.05","1,609,251.05","Communication","2965668","US9682232064","New York Stock Exchange Inc."
"ESRT","EMPIRE STATE REALTY REIT INC TRUST","Equity","0.01","15.37","104,376.00","1,604,259.12","1,604,259.12","Real Estate","BF321D7","US2921041065","New York Stock Exchange Inc."
"URBN","URBAN OUTFITTERS INC","Equity","0.01","30.02","53,179.00","1,596,433.58","1,596,433.58","Consumer Discretionary","2933438","US9170471026","NASDAQ"
"RLGY","REALOGY HOLDINGS CORP","Equity","0.01","17.92","87,618.00","1,570,114.56","1,570,114.56","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"CVET","COVETRUS INC","Equity","0.01","35.45","44,174.00","1,565,968.30","1,565,968.30","Health Care","BHZSB82","US22304C1009","NASDAQ"
"CNX","CNX RESOURCES CORP","Equity","0.01","10.46","149,365.00","1,562,357.90","1,562,357.90","Energy","BF3FTF4","US12653C1080","New York Stock Exchange Inc."
"UBNT","UBIQUITI NETWORKS INC","Equity","0.01","142.45","10,969.00","1,562,534.05","1,562,534.05","Information Technology","B76VD62","US90347A1007","NASDAQ"
"WBT","WELBILT INC","Equity","0.01","15.85","97,573.00","1,546,532.05","1,546,532.05","Industrials","BYP5773","US9490901041","New York Stock Exchange Inc."
"ELAN","ELANCO ANIMAL HEALTH INC","Equity","0.01","29.04","51,859.00","1,505,985.36","1,505,985.36","Health Care","BF5L3T2","US28414H1032","New York Stock Exchange Inc."
"AN","AUTONATION INC","Equity","0.01","38.38","37,794.00","1,450,533.72","1,450,533.72","Consumer Discretionary","2732635","US05329W1027","New York Stock Exchange Inc."
"FTDR","FRONTDOOR INC","Equity","0.01","28.79","49,359.00","1,421,045.61","1,421,045.61","Consumer Discretionary","BFYF094","US35905A1097","NASDAQ"
"ZG","ZILLOW GROUP INC CLASS A","Equity","0.01","35.06","40,393.00","1,416,178.58","1,416,178.58","Communication","BVYJBR3","US98954M1018","NASDAQ"
"SITC","SITE CENTERS CORP","Equity","0.01","13.30","103,987.00","1,383,027.10","1,383,027.10","Real Estate","BGL0KF5","US82981J1097","New York Stock Exchange Inc."
"ADNT","ADIENT PLC","Equity","0.01","20.33","67,793.00","1,378,231.69","1,378,231.69","Consumer Discretionary","BD845X2","IE00BD845X29","New York Stock Exchange Inc."
"PINC","PREMIER INC CLASS A","Equity","0.01","37.14","36,969.00","1,373,028.66","1,373,028.66","Health Care","BDZDRC5","US74051N1028","NASDAQ"
"SATS","ECHOSTAR CORP CLASS A","Equity","0.01","39.27","34,856.00","1,368,795.12","1,368,795.12","Information Technology","B2NC471","US2787681061","NASDAQ"
"SM","SM ENERGY","Equity","0.01","17.02","79,349.00","1,350,519.98","1,350,519.98","Energy","2764188","US78454L1008","New York Stock Exchange Inc."
"QEP","QEP RESOURCES INC","Equity","0.01","7.95","168,354.00","1,338,414.30","1,338,414.30","Energy","B60X657","US74733V1008","New York Stock Exchange Inc."
"FND","FLOOR DECOR HOLDINGS INC CLASS A","Equity","0.01","37.39","35,046.00","1,310,369.94","1,310,369.94","Consumer Discretionary","BYQHP96","US3397501012","New York Stock Exchange Inc."
"CDAY","CERIDIAN HCM HOLDING INC","Equity","0.01","47.62","24,958.00","1,188,499.96","1,188,499.96","Information Technology","BFX1V56","US15677J1088","New York Stock Exchange Inc."
"PAG","PENSKE AUTOMOTIVE GROUP VOTING INC","Equity","0.01","43.73","27,171.00","1,188,187.83","1,188,187.83","Consumer Discretionary","2943523","US70959W1036","New York Stock Exchange Inc."
"IGT","INTERNATIONAL GAME TECHNOLOGY PLC","Equity","0.01","16.96","69,408.00","1,177,159.68","1,177,159.68","Consumer Discretionary","BVG7F06","GB00BVG7F061","New York Stock Exchange Inc."
"HAIN","HAIN CELESTIAL GROUP INC","Equity","0.01","18.09","64,955.00","1,175,035.95","1,175,035.95","Consumer Staples","2492337","US4052171000","NASDAQ"
"UNIT","UNITI GROUP INC","Equity","0.01","9.99","116,781.00","1,166,642.19","1,166,642.19","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.01","6.18","187,976.00","1,161,691.68","1,161,691.68","Financials","2528168","US05541T1016","NASDAQ"
"MIK","MICHAELS COMPANIES INC","Equity","0.01","13.45","83,612.00","1,124,581.40","1,124,581.40","Consumer Discretionary","BNG83R6","US59408Q1067","NASDAQ"
"ACA","ARCOSA INC","Equity","0.01","31.52","34,887.00","1,099,638.24","1,099,638.24","Industrials","BGPZ5W8","US0396531008","New York Stock Exchange Inc."
"NWS","NEWS CORP CLASS B","Equity","0.01","13.05","83,782.00","1,093,355.10","1,093,355.10","Communication","BBGVT51","US65249B2088","NASDAQ"
"LGFB","LIONS GATE ENTERTAINMENT NON VOTIN","Equity","0.01","14.48","75,198.00","1,088,867.04","1,088,867.04","Communication","BD8NB53","CA5359195008","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.01","53.36","19,167.00","1,022,751.12","1,022,751.12","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"KOS","KOSMOS ENERGY LTD","Equity","0.00","5.69","162,955.00","927,213.95","927,213.95","Energy","BHK15K6","US5006881065","New York Stock Exchange Inc."
"CNA","CNA FINANCIAL CORP","Equity","0.00","45.90","19,435.00","892,066.50","892,066.50","Financials","2204866","US1261171003","New York Stock Exchange Inc."
"GTX","GARRETT MOTION INC","Equity","0.00","15.84","53,871.00","853,316.64","853,316.64","Consumer Discretionary","BGLRLT7","US3665051054","New York Stock Exchange Inc."
"ANAT","AMERICAN NATIONAL INSURANCE","Equity","0.00","153.28","5,296.00","811,770.88","811,770.88","Financials","2028420","US0285911055","NASDAQ"
"SEB","SEABOARD CORP","Equity","0.00","3,870.16","207.00","801,123.12","801,123.12","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"SNDR","SCHNEIDER NATIONAL INC CLASS B","Equity","0.00","23.31","34,216.00","797,574.96","797,574.96","Industrials","BYVN953","US80689H1023","New York Stock Exchange Inc."
"NBR","NABORS INDUSTRIES LTD","Equity","0.00","3.14","253,392.00","795,650.88","795,650.88","Energy","2963372","BMG6359F1032","New York Stock Exchange Inc."
"PPC","PILGRIMS PRIDE CORP","Equity","0.00","20.31","35,795.00","726,996.45","726,996.45","Consumer Staples","B5L3PZ2","US72147K1088","NASDAQ"
"VIRT","VIRTU FINANCIAL INC CLASS A","Equity","0.00","25.42","28,443.00","723,021.06","723,021.06","Financials","BWTVWD4","US9282541013","NASDAQ"
"TFSL","TFS FINANCIAL CORP","Equity","0.00","17.10","41,401.00","707,957.10","707,957.10","Financials","B1W8J67","US87240R1077","NASDAQ"
"EAF","GRAFTECH INTERNATIONAL LTD","Equity","0.00","14.57","44,077.00","642,201.89","642,201.89","Industrials","BFZP4T1","US3843135084","New York Stock Exchange Inc."
"ADT","ADT INC","Equity","0.00","8.05","76,373.00","614,802.65","614,802.65","Industrials","BFWCP81","US00090Q1031","New York Stock Exchange Inc."
"WFT","WEATHERFORD INTERNATIONAL PLC","Equity","0.00","0.77","718,308.00","556,257.72","556,257.72","Energy","BLNN369","IE00BLNN3691","New York Stock Exchange Inc."
"FWONA","LIBERTY MEDIA FORMULA ONE CORP SER","Equity","0.00","30.79","17,685.00","544,521.15","544,521.15","Communication","BD72R64","US5312298707","NASDAQ"
"ESTC","ELASTIC NV","Equity","0.00","92.14","5,764.00","531,094.96","531,094.96","Information Technology","BFXCLC6","NL0013056914","New York Stock Exchange Inc."
"GTES","GATES INDUSTRIAL PLC","Equity","0.00","16.09","32,217.00","518,371.53","518,371.53","Industrials","BD9G2S1","GB00BD9G2S12","New York Stock Exchange Inc."
"PS","PLURALSIGHT INC CLASS A","Equity","0.00","29.60","17,366.00","514,033.60","514,033.60","Information Technology","BFZCT75","US72941B1061","NASDAQ"
"USM","UNITED STATES CELLULAR CORP","Equity","0.00","55.91","9,073.00","507,271.43","507,271.43","Communication","2918996","US9116841084","New York Stock Exchange Inc."
"LGFA","LIONS GATE ENTERTAINMENT VOTING CO","Equity","0.00","15.35","31,812.00","488,314.20","488,314.20","Communication","BD8NBC0","CA5359194019","New York Stock Exchange Inc."
"RES","RPC INC","Equity","0.00","10.77","41,991.00","452,243.07","452,243.07","Energy","2719456","US7496601060","New York Stock Exchange Inc."
"LENB","LENNAR CORP CLASS B","Equity","0.00","39.46","11,203.00","442,070.38","442,070.38","Consumer Discretionary","2578293","US5260573028","New York Stock Exchange Inc."
"RVI","RETAIL VALUE INC","Equity","0.00","31.22","11,305.00","352,942.10","352,942.10","Real Estate","BD6R191","US76133Q1022","New York Stock Exchange Inc."
"SWI","SOLARWINDS CORP","Equity","0.00","18.49","17,918.00","331,303.82","331,303.82","Information Technology","BG1VY34","US83417Q1058","New York Stock Exchange Inc."
"XOG","EXTRACTION OIL GAS INC","Equity","0.00","3.81","72,422.00","275,927.82","275,927.82","Energy","BZ0CD34","US30227M1053","NASDAQ"
"VIA","VIACOM INC CLASS A","Equity","0.00","34.58","7,078.00","244,757.24","244,757.24","Communication","B0SRLD2","US92553P1021","NASDAQ"
"SWCH","SWITCH INC CLASS A","Equity","0.00","8.56","25,557.00","218,767.92","218,767.92","Information Technology","BF2YWK8","US87105L1044","New York Stock Exchange Inc."
"ARD","ARDAGH GROUP SA CLASS A","Equity","0.00","12.80","13,296.00","170,188.80","170,188.80","Materials","BYXR9D1","LU1565283667","New York Stock Exchange Inc."
"-","APARTMENT INVESTMENT DUMMY STOCK D","Equity","0.00","1.54","110,924.00","170,822.96","170,822.96","Real Estate","99B3F30","-","-"
"FAH9","S&P MID 400 EMINI MAR 19","Futures","0.00","1,919.10","36.00","0.00","6,908,760.00","Cash and/or Derivatives","-","-","Index And Options Market"
"ESH9","S&P500 EMINI MAR 19","Futures","0.00","2,774.20","613.00","0.00","85,029,230.00","Cash and/or Derivatives","-","-","Index And Options Market"
 
